census_year,geography_id,geography_name,projection_year,occupation_code,occupation_description,demand_outlook_value,supply_outlook_value
2011,5910,Vancouver Island/Coast,2015,NOC111,"Auditors, accountants and investment professionals",6040,5960
2011,5910,Vancouver Island/Coast,2016,NOC111,"Auditors, accountants and investment professionals",6050,6020
2011,5910,Vancouver Island/Coast,2017,NOC111,"Auditors, accountants and investment professionals",6060,6080
2011,5910,Vancouver Island/Coast,2018,NOC111,"Auditors, accountants and investment professionals",6090,6120
2011,5910,Vancouver Island/Coast,2019,NOC111,"Auditors, accountants and investment professionals",6140,6140
2011,5910,Vancouver Island/Coast,2020,NOC111,"Auditors, accountants and investment professionals",6160,6150
2011,5910,Vancouver Island/Coast,2010,NOC112,Human resources and business service professionals,2090,2110
2011,5910,Vancouver Island/Coast,2011,NOC112,Human resources and business service professionals,2090,2100
2011,5910,Vancouver Island/Coast,2012,NOC112,Human resources and business service professionals,2120,2110
2011,5910,Vancouver Island/Coast,2013,NOC112,Human resources and business service professionals,2150,2120
2011,5910,Vancouver Island/Coast,2014,NOC112,Human resources and business service professionals,2170,2130
2011,5910,Vancouver Island/Coast,2015,NOC112,Human resources and business service professionals,2190,2160
2011,5910,Vancouver Island/Coast,2016,NOC112,Human resources and business service professionals,2200,2190
2011,5910,Vancouver Island/Coast,2017,NOC112,Human resources and business service professionals,2220,2220
2011,5910,Vancouver Island/Coast,2018,NOC112,Human resources and business service professionals,2240,2250
2011,5910,Vancouver Island/Coast,2019,NOC112,Human resources and business service professionals,2260,2260
2011,5910,Vancouver Island/Coast,2020,NOC112,Human resources and business service professionals,2280,2280
2011,5910,Vancouver Island/Coast,2010,NOC121,Clerical supervisors,1410,1420
2011,5910,Vancouver Island/Coast,2011,NOC121,Clerical supervisors,1410,1420
2011,5910,Vancouver Island/Coast,2012,NOC121,Clerical supervisors,1430,1420
2011,5910,Vancouver Island/Coast,2013,NOC121,Clerical supervisors,1450,1430
2011,5910,Vancouver Island/Coast,2014,NOC121,Clerical supervisors,1460,1440
2011,5910,Vancouver Island/Coast,2015,NOC121,Clerical supervisors,1470,1450
2011,5910,Vancouver Island/Coast,2016,NOC121,Clerical supervisors,1470,1470
2011,5910,Vancouver Island/Coast,2017,NOC121,Clerical supervisors,1480,1480
2011,5910,Vancouver Island/Coast,2018,NOC121,Clerical supervisors,1490,1490
2011,5910,Vancouver Island/Coast,2019,NOC121,Clerical supervisors,1500,1500
2011,5910,Vancouver Island/Coast,2020,NOC121,Clerical supervisors,1510,1510
2011,5910,Vancouver Island/Coast,2010,NOC122,Administrative and regulatory occupations,8970,9010
2011,5910,Vancouver Island/Coast,2011,NOC122,Administrative and regulatory occupations,8960,9010
2011,5910,Vancouver Island/Coast,2012,NOC122,Administrative and regulatory occupations,9110,9050
2011,5910,Vancouver Island/Coast,2013,NOC122,Administrative and regulatory occupations,9250,9100
2011,5910,Vancouver Island/Coast,2014,NOC122,Administrative and regulatory occupations,9360,9190
2011,5910,Vancouver Island/Coast,2015,NOC122,Administrative and regulatory occupations,9440,9320
2011,5910,Vancouver Island/Coast,2016,NOC122,Administrative and regulatory occupations,9460,9420
2011,5910,Vancouver Island/Coast,2017,NOC122,Administrative and regulatory occupations,9470,9500
2011,5910,Vancouver Island/Coast,2018,NOC122,Administrative and regulatory occupations,9500,9540
2011,5910,Vancouver Island/Coast,2019,NOC122,Administrative and regulatory occupations,9560,9560
2011,5910,Vancouver Island/Coast,2020,NOC122,Administrative and regulatory occupations,9600,9580
2011,5910,Vancouver Island/Coast,2010,NOC123,Finance and insurance administrative occupations,6080,6100
2011,5910,Vancouver Island/Coast,2011,NOC123,Finance and insurance administrative occupations,6040,6070
2011,5910,Vancouver Island/Coast,2012,NOC123,Finance and insurance administrative occupations,6180,6130
2011,5910,Vancouver Island/Coast,2013,NOC123,Finance and insurance administrative occupations,6280,6180
2011,5910,Vancouver Island/Coast,2014,NOC123,Finance and insurance administrative occupations,6350,6230
2011,5910,Vancouver Island/Coast,2015,NOC123,Finance and insurance administrative occupations,6370,6290
2011,5910,Vancouver Island/Coast,2016,NOC123,Finance and insurance administrative occupations,6350,6320
2011,5910,Vancouver Island/Coast,2017,NOC123,Finance and insurance administrative occupations,6310,6330
2011,5910,Vancouver Island/Coast,2018,NOC123,Finance and insurance administrative occupations,6310,6340
2011,5910,Vancouver Island/Coast,2019,NOC123,Finance and insurance administrative occupations,6340,6350
2011,5910,Vancouver Island/Coast,2020,NOC123,Finance and insurance administrative occupations,6360,6350
2011,5910,Vancouver Island/Coast,2010,NOC124,"Secretaries, recorders and transcriptionists",5950,5970
2011,5910,Vancouver Island/Coast,2011,NOC124,"Secretaries, recorders and transcriptionists",5980,6000
2011,5910,Vancouver Island/Coast,2012,NOC124,"Secretaries, recorders and transcriptionists",6120,6070
2011,5910,Vancouver Island/Coast,2013,NOC124,"Secretaries, recorders and transcriptionists",6250,6140
2011,5910,Vancouver Island/Coast,2014,NOC124,"Secretaries, recorders and transcriptionists",6350,6230
2011,5910,Vancouver Island/Coast,2015,NOC124,"Secretaries, recorders and transcriptionists",6400,6320
2011,5910,Vancouver Island/Coast,2016,NOC124,"Secretaries, recorders and transcriptionists",6410,6380
2011,5910,Vancouver Island/Coast,2017,NOC124,"Secretaries, recorders and transcriptionists",6390,6420
2011,5910,Vancouver Island/Coast,2018,NOC124,"Secretaries, recorders and transcriptionists",6410,6440
2011,5910,Vancouver Island/Coast,2019,NOC124,"Secretaries, recorders and transcriptionists",6440,6440
2011,5910,Vancouver Island/Coast,2020,NOC124,"Secretaries, recorders and transcriptionists",6470,6460
2011,5910,Vancouver Island/Coast,2010,NOC141,"Clerical occupations, general office skills",12360,12370
2011,5910,Vancouver Island/Coast,2011,NOC141,"Clerical occupations, general office skills",12470,12510
2011,5910,Vancouver Island/Coast,2012,NOC141,"Clerical occupations, general office skills",12700,12600
2011,5910,Vancouver Island/Coast,2013,NOC141,"Clerical occupations, general office skills",12950,12730
2011,5910,Vancouver Island/Coast,2014,NOC141,"Clerical occupations, general office skills",13140,12900
2011,5910,Vancouver Island/Coast,2015,NOC141,"Clerical occupations, general office skills",13310,13130
2011,5910,Vancouver Island/Coast,2016,NOC141,"Clerical occupations, general office skills",13420,13340
2011,5910,Vancouver Island/Coast,2017,NOC141,"Clerical occupations, general office skills",13500,13540
2011,5910,Vancouver Island/Coast,2018,NOC141,"Clerical occupations, general office skills",13610,13660
2011,5910,Vancouver Island/Coast,2019,NOC141,"Clerical occupations, general office skills",13740,13750
2011,5910,Vancouver Island/Coast,2020,NOC141,"Clerical occupations, general office skills",13860,13820
2011,5910,Vancouver Island/Coast,2010,NOC142,Office equipment operators,960,970
2011,5910,Vancouver Island/Coast,2011,NOC142,Office equipment operators,960,960
2011,5910,Vancouver Island/Coast,2012,NOC142,Office equipment operators,970,970
2011,5910,Vancouver Island/Coast,2013,NOC142,Office equipment operators,990,970
2011,5910,Vancouver Island/Coast,2014,NOC142,Office equipment operators,990,980
2011,5910,Vancouver Island/Coast,2015,NOC142,Office equipment operators,1000,990
2011,5910,Vancouver Island/Coast,2016,NOC142,Office equipment operators,1000,1000
2011,5910,Vancouver Island/Coast,2017,NOC142,Office equipment operators,1010,1010
2011,5910,Vancouver Island/Coast,2018,NOC142,Office equipment operators,1020,1020
2011,5910,Vancouver Island/Coast,2019,NOC142,Office equipment operators,1020,1020
2011,5910,Vancouver Island/Coast,2020,NOC142,Office equipment operators,1030,1030
2011,5910,Vancouver Island/Coast,2010,NOC143,Finance and insurance clerks,6680,6690
2011,5910,Vancouver Island/Coast,2011,NOC143,Finance and insurance clerks,6570,6610
2011,5910,Vancouver Island/Coast,2012,NOC143,Finance and insurance clerks,6650,6610
2011,5910,Vancouver Island/Coast,2013,NOC143,Finance and insurance clerks,6690,6590
2011,5910,Vancouver Island/Coast,2014,NOC143,Finance and insurance clerks,6730,6610
2011,5910,Vancouver Island/Coast,2015,NOC143,Finance and insurance clerks,6770,6680
2011,5910,Vancouver Island/Coast,2016,NOC143,Finance and insurance clerks,6770,6740
2011,5910,Vancouver Island/Coast,2017,NOC143,Finance and insurance clerks,6780,6800
2011,5910,Vancouver Island/Coast,2018,NOC143,Finance and insurance clerks,6810,6830
2011,5910,Vancouver Island/Coast,2019,NOC143,Finance and insurance clerks,6850,6860
2011,5910,Vancouver Island/Coast,2020,NOC143,Finance and insurance clerks,6870,6860
2011,5910,Vancouver Island/Coast,2010,NOC144,Administrative support clerks,3030,3040
2011,5910,Vancouver Island/Coast,2011,NOC144,Administrative support clerks,3040,3060
2011,5910,Vancouver Island/Coast,2012,NOC144,Administrative support clerks,3080,3060
2011,5910,Vancouver Island/Coast,2013,NOC144,Administrative support clerks,3130,3080
2011,5910,Vancouver Island/Coast,2014,NOC144,Administrative support clerks,3180,3120
2011,5910,Vancouver Island/Coast,2015,NOC144,Administrative support clerks,3220,3170
2011,5910,Vancouver Island/Coast,2016,NOC144,Administrative support clerks,3250,3230
2011,5910,Vancouver Island/Coast,2017,NOC144,Administrative support clerks,3280,3290
2011,5910,Vancouver Island/Coast,2018,NOC144,Administrative support clerks,3310,3320
2011,5910,Vancouver Island/Coast,2019,NOC144,Administrative support clerks,3340,3340
2011,5910,Vancouver Island/Coast,2020,NOC144,Administrative support clerks,3370,3360
2011,5910,Vancouver Island/Coast,2010,NOC145,"Library, correspondence and related information clerks",3730,3750
2011,5910,Vancouver Island/Coast,2011,NOC145,"Library, correspondence and related information clerks",3720,3740
2011,5910,Vancouver Island/Coast,2012,NOC145,"Library, correspondence and related information clerks",3780,3750
2011,5910,Vancouver Island/Coast,2013,NOC145,"Library, correspondence and related information clerks",3830,3770
2011,5910,Vancouver Island/Coast,2014,NOC145,"Library, correspondence and related information clerks",3860,3790
2011,5910,Vancouver Island/Coast,2015,NOC145,"Library, correspondence and related information clerks",3870,3820
2011,5910,Vancouver Island/Coast,2016,NOC145,"Library, correspondence and related information clerks",3880,3860
2011,5910,Vancouver Island/Coast,2017,NOC145,"Library, correspondence and related information clerks",3890,3910
2011,5910,Vancouver Island/Coast,2018,NOC145,"Library, correspondence and related information clerks",3930,3940
2011,5910,Vancouver Island/Coast,2019,NOC145,"Library, correspondence and related information clerks",3970,3970
2011,5910,Vancouver Island/Coast,2020,NOC145,"Library, correspondence and related information clerks",4000,3990
2011,5910,Vancouver Island/Coast,2010,NOC146,Mail and message distribution occupations,2250,2280
2011,5910,Vancouver Island/Coast,2011,NOC146,Mail and message distribution occupations,2350,2350
2011,5910,Vancouver Island/Coast,2012,NOC146,Mail and message distribution occupations,2380,2360
2011,5910,Vancouver Island/Coast,2013,NOC146,Mail and message distribution occupations,2430,2390
2011,5910,Vancouver Island/Coast,2014,NOC146,Mail and message distribution occupations,2440,2400
2011,5910,Vancouver Island/Coast,2015,NOC146,Mail and message distribution occupations,2440,2420
2011,5910,Vancouver Island/Coast,2016,NOC146,Mail and message distribution occupations,2450,2440
2011,5910,Vancouver Island/Coast,2017,NOC146,Mail and message distribution occupations,2460,2470
2011,5910,Vancouver Island/Coast,2018,NOC146,Mail and message distribution occupations,2480,2490
2011,5910,Vancouver Island/Coast,2019,NOC146,Mail and message distribution occupations,2510,2510
2011,5910,Vancouver Island/Coast,2020,NOC146,Mail and message distribution occupations,2530,2530
2011,5910,Vancouver Island/Coast,2010,NOC147,"Recording, scheduling and distributing occupations",3800,3830
2011,5910,Vancouver Island/Coast,2011,NOC147,"Recording, scheduling and distributing occupations",3860,3870
2011,5910,Vancouver Island/Coast,2012,NOC147,"Recording, scheduling and distributing occupations",3920,3900
2011,5910,Vancouver Island/Coast,2013,NOC147,"Recording, scheduling and distributing occupations",3990,3930
2011,5910,Vancouver Island/Coast,2014,NOC147,"Recording, scheduling and distributing occupations",4020,3950
2011,5910,Vancouver Island/Coast,2015,NOC147,"Recording, scheduling and distributing occupations",4020,3970
2011,5910,Vancouver Island/Coast,2016,NOC147,"Recording, scheduling and distributing occupations",4010,4000
2011,5910,Vancouver Island/Coast,2017,NOC147,"Recording, scheduling and distributing occupations",4010,4020
2011,5910,Vancouver Island/Coast,2018,NOC147,"Recording, scheduling and distributing occupations",4020,4040
2011,5910,Vancouver Island/Coast,2019,NOC147,"Recording, scheduling and distributing occupations",4050,4050
2011,5910,Vancouver Island/Coast,2020,NOC147,"Recording, scheduling and distributing occupations",4070,4060
2011,5910,Vancouver Island/Coast,2010,NOC211,Physical science professionals,590,590
2011,5910,Vancouver Island/Coast,2011,NOC211,Physical science professionals,590,590
2011,5910,Vancouver Island/Coast,2012,NOC211,Physical science professionals,590,590
2011,5910,Vancouver Island/Coast,2013,NOC211,Physical science professionals,600,590
2011,5910,Vancouver Island/Coast,2014,NOC211,Physical science professionals,610,600
2011,5910,Vancouver Island/Coast,2015,NOC211,Physical science professionals,610,600
2011,5910,Vancouver Island/Coast,2016,NOC211,Physical science professionals,620,610
2011,5910,Vancouver Island/Coast,2017,NOC211,Physical science professionals,620,620
2011,5910,Vancouver Island/Coast,2018,NOC211,Physical science professionals,630,630
2011,5910,Vancouver Island/Coast,2019,NOC211,Physical science professionals,630,630
2011,5910,Vancouver Island/Coast,2020,NOC211,Physical science professionals,640,640
2011,5910,Vancouver Island/Coast,2010,NOC212,Life science professionals,1470,1490
2011,5910,Vancouver Island/Coast,2011,NOC212,Life science professionals,1490,1500
2011,5910,Vancouver Island/Coast,2012,NOC212,Life science professionals,1500,1490
2011,5910,Vancouver Island/Coast,2013,NOC212,Life science professionals,1520,1500
2011,5910,Vancouver Island/Coast,2014,NOC212,Life science professionals,1540,1510
2011,5910,Vancouver Island/Coast,2015,NOC212,Life science professionals,1540,1520
2011,5910,Vancouver Island/Coast,2016,NOC212,Life science professionals,1550,1540
2011,5910,Vancouver Island/Coast,2017,NOC212,Life science professionals,1550,1560
2011,5910,Vancouver Island/Coast,2018,NOC212,Life science professionals,1560,1570
2011,5910,Vancouver Island/Coast,2019,NOC212,Life science professionals,1570,1570
2011,5910,Vancouver Island/Coast,2020,NOC212,Life science professionals,1580,1580
2011,5910,Vancouver Island/Coast,2010,NOC213,"Civil, mechanical, electrical and chemical engineers",1420,1430
2011,5910,Vancouver Island/Coast,2011,NOC213,"Civil, mechanical, electrical and chemical engineers",1410,1410
2011,5910,Vancouver Island/Coast,2012,NOC213,"Civil, mechanical, electrical and chemical engineers",1440,1430
2011,5910,Vancouver Island/Coast,2013,NOC213,"Civil, mechanical, electrical and chemical engineers",1470,1440
2011,5910,Vancouver Island/Coast,2014,NOC213,"Civil, mechanical, electrical and chemical engineers",1490,1460
2011,5910,Vancouver Island/Coast,2015,NOC213,"Civil, mechanical, electrical and chemical engineers",1490,1470
2011,5910,Vancouver Island/Coast,2016,NOC213,"Civil, mechanical, electrical and chemical engineers",1490,1490
2011,5910,Vancouver Island/Coast,2017,NOC213,"Civil, mechanical, electrical and chemical engineers",1490,1490
2011,5910,Vancouver Island/Coast,2018,NOC213,"Civil, mechanical, electrical and chemical engineers",1490,1500
2011,5910,Vancouver Island/Coast,2019,NOC213,"Civil, mechanical, electrical and chemical engineers",1500,1500
2011,5910,Vancouver Island/Coast,2020,NOC213,"Civil, mechanical, electrical and chemical engineers",1500,1500
2011,5910,Vancouver Island/Coast,2010,NOC214,Other engineers,660,660
2011,5910,Vancouver Island/Coast,2011,NOC214,Other engineers,650,660
2011,5910,Vancouver Island/Coast,2012,NOC214,Other engineers,660,660
2011,5910,Vancouver Island/Coast,2013,NOC214,Other engineers,670,660
2011,5910,Vancouver Island/Coast,2014,NOC214,Other engineers,680,670
2011,5910,Vancouver Island/Coast,2015,NOC214,Other engineers,680,670
2011,5910,Vancouver Island/Coast,2016,NOC214,Other engineers,680,680
2011,5910,Vancouver Island/Coast,2017,NOC214,Other engineers,690,690
2011,5910,Vancouver Island/Coast,2018,NOC214,Other engineers,690,700
2011,5910,Vancouver Island/Coast,2019,NOC214,Other engineers,700,700
2011,5910,Vancouver Island/Coast,2020,NOC214,Other engineers,710,700
2011,5910,Vancouver Island/Coast,2010,NOC215,"Architects, urban planners and land surveyors",850,850
2011,5910,Vancouver Island/Coast,2011,NOC215,"Architects, urban planners and land surveyors",830,840
2011,5910,Vancouver Island/Coast,2012,NOC215,"Architects, urban planners and land surveyors",850,840
2011,5910,Vancouver Island/Coast,2013,NOC215,"Architects, urban planners and land surveyors",870,850
2011,5910,Vancouver Island/Coast,2014,NOC215,"Architects, urban planners and land surveyors",880,860
2011,5910,Vancouver Island/Coast,2015,NOC215,"Architects, urban planners and land surveyors",880,870
2011,5910,Vancouver Island/Coast,2016,NOC215,"Architects, urban planners and land surveyors",880,880
2011,5910,Vancouver Island/Coast,2017,NOC215,"Architects, urban planners and land surveyors",880,890
2011,5910,Vancouver Island/Coast,2018,NOC215,"Architects, urban planners and land surveyors",890,890
2011,5910,Vancouver Island/Coast,2019,NOC215,"Architects, urban planners and land surveyors",890,890
2011,5910,Vancouver Island/Coast,2020,NOC215,"Architects, urban planners and land surveyors",900,900
2011,5910,Vancouver Island/Coast,2010,NOC216,"Mathematicians, statisticians and actuaries",90,90
2011,5910,Vancouver Island/Coast,2011,NOC216,"Mathematicians, statisticians and actuaries",90,90
2011,5910,Vancouver Island/Coast,2012,NOC216,"Mathematicians, statisticians and actuaries",90,90
2011,5910,Vancouver Island/Coast,2013,NOC216,"Mathematicians, statisticians and actuaries",90,90
2011,5910,Vancouver Island/Coast,2014,NOC216,"Mathematicians, statisticians and actuaries",90,90
2011,5910,Vancouver Island/Coast,2015,NOC216,"Mathematicians, statisticians and actuaries",90,90
2011,5910,Vancouver Island/Coast,2016,NOC216,"Mathematicians, statisticians and actuaries",90,90
2011,5910,Vancouver Island/Coast,2017,NOC216,"Mathematicians, statisticians and actuaries",90,90
2011,5910,Vancouver Island/Coast,2018,NOC216,"Mathematicians, statisticians and actuaries",90,90
2011,5910,Vancouver Island/Coast,2019,NOC216,"Mathematicians, statisticians and actuaries",90,90
2011,5910,Vancouver Island/Coast,2020,NOC216,"Mathematicians, statisticians and actuaries",90,90
2011,5910,Vancouver Island/Coast,2010,NOC217,Computer and information systems professionals,5520,5550
2011,5910,Vancouver Island/Coast,2011,NOC217,Computer and information systems professionals,5450,5480
2011,5910,Vancouver Island/Coast,2012,NOC217,Computer and information systems professionals,5540,5500
2011,5910,Vancouver Island/Coast,2013,NOC217,Computer and information systems professionals,5610,5520
2011,5910,Vancouver Island/Coast,2014,NOC217,Computer and information systems professionals,5660,5550
2011,5910,Vancouver Island/Coast,2015,NOC217,Computer and information systems professionals,5680,5610
2011,5910,Vancouver Island/Coast,2016,NOC217,Computer and information systems professionals,5720,5690
2011,5910,Vancouver Island/Coast,2017,NOC217,Computer and information systems professionals,5760,5780
2011,5910,Vancouver Island/Coast,2018,NOC217,Computer and information systems professionals,5810,5830
2011,5910,Vancouver Island/Coast,2019,NOC217,Computer and information systems professionals,5880,5880
2011,5910,Vancouver Island/Coast,2020,NOC217,Computer and information systems professionals,5930,5910
2011,5910,Vancouver Island/Coast,2010,NOC221,Technical occupations in physical sciences,510,520
2011,5910,Vancouver Island/Coast,2011,NOC221,Technical occupations in physical sciences,520,520
2011,5910,Vancouver Island/Coast,2012,NOC221,Technical occupations in physical sciences,520,520
2011,5910,Vancouver Island/Coast,2013,NOC221,Technical occupations in physical sciences,530,520
2011,5910,Vancouver Island/Coast,2014,NOC221,Technical occupations in physical sciences,530,520
2011,5910,Vancouver Island/Coast,2015,NOC221,Technical occupations in physical sciences,540,530
2011,5910,Vancouver Island/Coast,2016,NOC221,Technical occupations in physical sciences,540,540
2011,5910,Vancouver Island/Coast,2017,NOC221,Technical occupations in physical sciences,540,550
2011,5910,Vancouver Island/Coast,2018,NOC221,Technical occupations in physical sciences,550,550
2011,5910,Vancouver Island/Coast,2019,NOC221,Technical occupations in physical sciences,550,550
2011,5910,Vancouver Island/Coast,2020,NOC221,Technical occupations in physical sciences,560,560
2011,5910,Vancouver Island/Coast,2010,NOC222,Technical occupations in life sciences,1930,1960
2011,5910,Vancouver Island/Coast,2011,NOC222,Technical occupations in life sciences,1960,1970
2011,5910,Vancouver Island/Coast,2012,NOC222,Technical occupations in life sciences,1980,1970
2011,5910,Vancouver Island/Coast,2013,NOC222,Technical occupations in life sciences,2010,1980
2011,5910,Vancouver Island/Coast,2014,NOC222,Technical occupations in life sciences,2020,1990
2011,5910,Vancouver Island/Coast,2015,NOC222,Technical occupations in life sciences,2030,2000
2011,5910,Vancouver Island/Coast,2016,NOC222,Technical occupations in life sciences,2030,2020
2011,5910,Vancouver Island/Coast,2017,NOC222,Technical occupations in life sciences,2030,2040
2011,5910,Vancouver Island/Coast,2018,NOC222,Technical occupations in life sciences,2050,2050
2011,5910,Vancouver Island/Coast,2019,NOC222,Technical occupations in life sciences,2060,2060
2011,5910,Vancouver Island/Coast,2020,NOC222,Technical occupations in life sciences,2070,2070
2011,5910,Vancouver Island/Coast,2010,NOC223,"Technical occupations in civil, mechanical and industrial engineering",830,840
2011,5910,Vancouver Island/Coast,2011,NOC223,"Technical occupations in civil, mechanical and industrial engineering",820,820
2011,5910,Vancouver Island/Coast,2012,NOC223,"Technical occupations in civil, mechanical and industrial engineering",860,850
2011,5910,Vancouver Island/Coast,2013,NOC223,"Technical occupations in civil, mechanical and industrial engineering",890,880
2011,5910,Vancouver Island/Coast,2014,NOC223,"Technical occupations in civil, mechanical and industrial engineering",920,900
2011,5910,Vancouver Island/Coast,2015,NOC223,"Technical occupations in civil, mechanical and industrial engineering",920,910
2011,5910,Vancouver Island/Coast,2016,NOC223,"Technical occupations in civil, mechanical and industrial engineering",910,900
2011,5910,Vancouver Island/Coast,2017,NOC223,"Technical occupations in civil, mechanical and industrial engineering",880,880
2011,5910,Vancouver Island/Coast,2018,NOC223,"Technical occupations in civil, mechanical and industrial engineering",860,870
2011,5910,Vancouver Island/Coast,2019,NOC223,"Technical occupations in civil, mechanical and industrial engineering",850,850
2011,5910,Vancouver Island/Coast,2020,NOC223,"Technical occupations in civil, mechanical and industrial engineering",840,840
2011,5910,Vancouver Island/Coast,2010,NOC224,Technical occupations in electronics and electrical engineering,2120,2140
2011,5910,Vancouver Island/Coast,2011,NOC224,Technical occupations in electronics and electrical engineering,2150,2160
2011,5910,Vancouver Island/Coast,2012,NOC224,Technical occupations in electronics and electrical engineering,2190,2170
2011,5910,Vancouver Island/Coast,2013,NOC224,Technical occupations in electronics and electrical engineering,2230,2200
2011,5910,Vancouver Island/Coast,2014,NOC224,Technical occupations in electronics and electrical engineering,2250,2210
2011,5910,Vancouver Island/Coast,2015,NOC224,Technical occupations in electronics and electrical engineering,2260,2230
2011,5910,Vancouver Island/Coast,2016,NOC224,Technical occupations in electronics and electrical engineering,2260,2250
2011,5910,Vancouver Island/Coast,2017,NOC224,Technical occupations in electronics and electrical engineering,2250,2260
2011,5910,Vancouver Island/Coast,2018,NOC224,Technical occupations in electronics and electrical engineering,2260,2270
2011,5910,Vancouver Island/Coast,2019,NOC224,Technical occupations in electronics and electrical engineering,2280,2280
2011,5910,Vancouver Island/Coast,2020,NOC224,Technical occupations in electronics and electrical engineering,2290,2280
2011,5910,Vancouver Island/Coast,2010,NOC225,"Technical occupations in architecture, drafting, surveying and mapping",1080,1090
2011,5910,Vancouver Island/Coast,2011,NOC225,"Technical occupations in architecture, drafting, surveying and mapping",1070,1080
2011,5910,Vancouver Island/Coast,2012,NOC225,"Technical occupations in architecture, drafting, surveying and mapping",1090,1090
2011,5910,Vancouver Island/Coast,2013,NOC225,"Technical occupations in architecture, drafting, surveying and mapping",1110,1100
2011,5910,Vancouver Island/Coast,2014,NOC225,"Technical occupations in architecture, drafting, surveying and mapping",1130,1110
2011,5910,Vancouver Island/Coast,2015,NOC225,"Technical occupations in architecture, drafting, surveying and mapping",1130,1120
2011,5910,Vancouver Island/Coast,2016,NOC225,"Technical occupations in architecture, drafting, surveying and mapping",1130,1130
2011,5910,Vancouver Island/Coast,2017,NOC225,"Technical occupations in architecture, drafting, surveying and mapping",1130,1140
2011,5910,Vancouver Island/Coast,2018,NOC225,"Technical occupations in architecture, drafting, surveying and mapping",1140,1140
2011,5910,Vancouver Island/Coast,2019,NOC225,"Technical occupations in architecture, drafting, surveying and mapping",1150,1150
2011,5910,Vancouver Island/Coast,2020,NOC225,"Technical occupations in architecture, drafting, surveying and mapping",1150,1150
2011,5910,Vancouver Island/Coast,2010,NOC226,Other technical inspectors and regulatory officers,760,770
2011,5910,Vancouver Island/Coast,2011,NOC226,Other technical inspectors and regulatory officers,750,760
2011,5910,Vancouver Island/Coast,2012,NOC226,Other technical inspectors and regulatory officers,770,760
2011,5910,Vancouver Island/Coast,2013,NOC226,Other technical inspectors and regulatory officers,780,770
2011,5910,Vancouver Island/Coast,2014,NOC226,Other technical inspectors and regulatory officers,790,780
2011,5910,Vancouver Island/Coast,2015,NOC226,Other technical inspectors and regulatory officers,800,790
2011,5910,Vancouver Island/Coast,2016,NOC226,Other technical inspectors and regulatory officers,800,800
2011,5910,Vancouver Island/Coast,2017,NOC226,Other technical inspectors and regulatory officers,800,800
2011,5910,Vancouver Island/Coast,2018,NOC226,Other technical inspectors and regulatory officers,800,810
2011,5910,Vancouver Island/Coast,2019,NOC226,Other technical inspectors and regulatory officers,810,810
2011,5910,Vancouver Island/Coast,2020,NOC226,Other technical inspectors and regulatory officers,810,810
2011,5910,Vancouver Island/Coast,2010,NOC227,Transportation officers and controllers,1920,1950
2011,5910,Vancouver Island/Coast,2011,NOC227,Transportation officers and controllers,2010,2020
2011,5910,Vancouver Island/Coast,2012,NOC227,Transportation officers and controllers,2040,2020
2011,5910,Vancouver Island/Coast,2013,NOC227,Transportation officers and controllers,2090,2050
2011,5910,Vancouver Island/Coast,2014,NOC227,Transportation officers and controllers,2100,2060
2011,5910,Vancouver Island/Coast,2015,NOC227,Transportation officers and controllers,2100,2070
2011,5910,Vancouver Island/Coast,2016,NOC227,Transportation officers and controllers,2100,2090
2011,5910,Vancouver Island/Coast,2017,NOC227,Transportation officers and controllers,2110,2120
2011,5910,Vancouver Island/Coast,2018,NOC227,Transportation officers and controllers,2130,2140
2011,5910,Vancouver Island/Coast,2019,NOC227,Transportation officers and controllers,2150,2150
2011,5910,Vancouver Island/Coast,2020,NOC227,Transportation officers and controllers,2170,2170
2011,5910,Vancouver Island/Coast,2010,NOC228,Technical occupations in computer and information systems,1730,1740
2011,5910,Vancouver Island/Coast,2011,NOC228,Technical occupations in computer and information systems,1710,1720
2011,5910,Vancouver Island/Coast,2012,NOC228,Technical occupations in computer and information systems,1730,1720
2011,5910,Vancouver Island/Coast,2013,NOC228,Technical occupations in computer and information systems,1750,1730
2011,5910,Vancouver Island/Coast,2014,NOC228,Technical occupations in computer and information systems,1770,1740
2011,5910,Vancouver Island/Coast,2015,NOC228,Technical occupations in computer and information systems,1770,1750
2011,5910,Vancouver Island/Coast,2016,NOC228,Technical occupations in computer and information systems,1780,1770
2011,5910,Vancouver Island/Coast,2017,NOC228,Technical occupations in computer and information systems,1790,1800
2011,5910,Vancouver Island/Coast,2018,NOC228,Technical occupations in computer and information systems,1810,1820
2011,5910,Vancouver Island/Coast,2019,NOC228,Technical occupations in computer and information systems,1830,1830
2011,5910,Vancouver Island/Coast,2020,NOC228,Technical occupations in computer and information systems,1840,1840
2011,5910,Vancouver Island/Coast,2010,NOC311,"Physicians, dentists and veterinarians",3480,3430
2011,5910,Vancouver Island/Coast,2011,NOC311,"Physicians, dentists and veterinarians",3520,3520
2011,5910,Vancouver Island/Coast,2012,NOC311,"Physicians, dentists and veterinarians",3600,3570
2011,5910,Vancouver Island/Coast,2013,NOC311,"Physicians, dentists and veterinarians",3700,3630
2011,5910,Vancouver Island/Coast,2014,NOC311,"Physicians, dentists and veterinarians",3790,3720
